inventory_usage_id,work_order_id,vessel_id,part_number,quantity,unit,unit_cost,extended_cost,sourced_from,install_ts
inv_485dd7edff87,wo_39f10e09cb62,ves_690cb1a69ce2,OB_WATER_PUMP_KIT,1,each,185.68,185.68,used_salvage,2019-05-06T15:00:00
inv_6338137b02d0,wo_39f10e09cb62,ves_690cb1a69ce2,THERMOSTAT_MARINE,1,each,47.65,47.65,used_salvage,2019-05-11T15:00:00
inv_3be81b64a9b7,wo_a8e4deabbd5c,ves_690cb1a69ce2,SHAFT_1_25_SS,1,each,1558.66,1558.66,new_supplier,2019-01-12T13:00:00
inv_8389862aa4f1,wo_0d5ae33f5422,ves_5b0046e62fa3,FUEL_LINE_A1_10FT,1,each,129.27,129.27,new_supplier,2025-04-07T08:00:00
inv_61bf964f9adf,wo_dc1f8d1fcb0f,ves_5b0046e62fa3,SANITATION_HOSE_10FT,1,each,137.91,137.91,new_supplier,2025-10-25T14:00:00
inv_e59be7aba84f,wo_cf8267b925d4,ves_5b0046e62fa3,WIRING_HARNESS_MAIN,1,each,1007.16,1007.16,new_supplier,2026-01-10T11:00:00
inv_eba28816f3c6,wo_66e357485ba2,ves_cddf9280eb1c,HYD_STEERING_HOSE_20FT,1,each,193.42,193.42,new_supplier,2019-01-12T13:00:00
inv_e0268507f194,wo_6f76e38de0d4,ves_cddf9280eb1c,EXHAUST_RISER_V8,2,each,662.07,1324.13,customer_supplied,2021-05-19T14:00:00
inv_87eb4c8f0a17,wo_f7cb1638ab06,ves_cddf9280eb1c,ALTERNATOR_70A,1,each,299.7,299.7,new_supplier,2022-02-25T16:00:00
inv_f102eae9a6d1,wo_0f337bac5af4,ves_cddf9280eb1c,AC_RAW_WATER_PUMP,1,each,368.23,368.23,new_supplier,2020-07-16T10:00:00
inv_67a692bbe156,wo_0c87d3574844,ves_cddf9280eb1c,EXHAUST_RISER_V8,2,each,663.55,1327.1,new_supplier,2018-09-07T14:00:00
inv_ba4c9c63fc65,wo_e8249eb276ec,ves_ce575d69e42e,BELLOWS_EXHAUST,1,each,100.56,100.56,customer_supplied,2024-08-10T15:00:00
inv_d5e826740fe2,wo_e8249eb276ec,ves_ce575d69e42e,UJOINT_SET,1,each,209.93,209.93,new_supplier,2024-08-10T15:00:00
inv_f6dd5717013f,wo_fdb2c05b4e32,ves_17cca19014d9,WIRING_HARNESS_MAIN,1,each,963.27,963.27,new_supplier,2020-02-07T13:00:00
inv_5ab560d2e9da,wo_be535cff7281,ves_17cca19014d9,HULL_GELCOAT_KIT,1,each,110.57,110.57,new_supplier,2023-11-03T08:00:00
inv_37ae157fe4c4,wo_5621af104425,ves_17cca19014d9,WIRING_HARNESS_MAIN,1,each,980.44,980.44,new_supplier,2022-08-17T14:00:00
inv_4d7b05d6e17d,wo_82b9db4e4ca7,ves_17cca19014d9,OB_GEARCASE_SEAL_KIT,1,each,89.02,89.02,new_supplier,2026-07-18T09:00:00
inv_2981e8694326,wo_7e1c7c0071eb,ves_17cca19014d9,HEAD_GASKET_SET_4CYL,1,each,215.55,215.55,new_supplier,2017-03-21T09:00:00
inv_9bae23aa930e,wo_d0164ef33a60,ves_1ecaa1cf76b8,OB_WATER_PUMP_KIT,1,each,166.11,166.11,new_supplier,2017-04-15T09:00:00
inv_3eff865034f4,wo_d0164ef33a60,ves_1ecaa1cf76b8,THERMOSTAT_MARINE,1,each,49.48,49.48,new_supplier,2017-04-16T09:00:00
inv_9476fbbe0a15,wo_eb7b7eca9239,ves_1ecaa1cf76b8,JET_WEAR_RING,1,each,150.9,150.9,new_supplier,2022-04-04T15:00:00
inv_07355abda961,wo_5152c4e9efdc,ves_1ecaa1cf76b8,BATTERY_LITHIUM_100AH,2,each,1049.97,2099.94,new_supplier,2022-06-17T11:00:00
inv_f5d4d2854922,wo_6e2e5d914dda,ves_1ecaa1cf76b8,BUS_BAR_12V,1,each,50.71,50.71,customer_supplied,2025-09-12T08:00:00
inv_1ad9766e33cd,wo_19c34c3767ba,ves_1ecaa1cf76b8,BELLOWS_EXHAUST,1,each,101.93,101.93,new_supplier,2014-05-13T13:00:00
inv_d2d7c1dfb00c,wo_19c34c3767ba,ves_1ecaa1cf76b8,UJOINT_SET,1,each,198.11,198.11,new_supplier,2014-05-17T13:00:00
inv_193e607cfc6a,wo_fdd289ef31bd,ves_1ecaa1cf76b8,FUEL_FILTER_SEPARATOR,1,each,90.11,90.11,new_supplier,2026-05-13T13:00:00
inv_664e16b7f618,wo_1087ebdec85a,ves_054f1310de69,BUS_BAR_12V,1,each,51.57,51.57,customer_supplied,2017-08-29T09:00:00
inv_d21a671688c6,wo_8fa9d1e97386,ves_054f1310de69,OB_WATER_PUMP_KIT,1,each,193.16,193.16,new_supplier,2018-11-05T14:00:00
inv_623bcdc0c89f,wo_8fa9d1e97386,ves_054f1310de69,THERMOSTAT_MARINE,1,each,44.44,44.44,new_supplier,2018-11-11T14:00:00
inv_d7c2b4841df0,wo_2642bb984904,ves_054f1310de69,BILGE_PUMP_2000,1,each,151.57,151.57,customer_supplied,2015-05-14T13:00:00
inv_b7b51943374b,wo_20beefb80885,ves_054f1310de69,BELLOWS_UJOINT,1,each,109.91,109.91,new_supplier,2021-10-10T12:00:00
inv_01c0134a9620,wo_20beefb80885,ves_054f1310de69,UJOINT_SET,1,each,219.84,219.84,new_supplier,2021-10-11T12:00:00
inv_1e906eb7a6e5,wo_3f80d5caeccd,ves_5dd919879078,HULL_GELCOAT_KIT,1,each,122.75,122.75,customer_supplied,2021-04-09T15:00:00
inv_056f6402e10e,wo_2b937da5a418,ves_5dd919879078,EXHAUST_RISER_V8,2,each,657.3,1314.61,new_supplier,2014-03-21T16:00:00
inv_e996ec0fff2b,wo_52f39a00b638,ves_8ce05c616b11,FUEL_FILTER_SEPARATOR,1,each,80.09,80.09,new_supplier,2022-11-04T10:00:00
inv_7cc5d2ce7eba,wo_29d46ab2791e,ves_8ce05c616b11,AUTOPILOT_PUMP,1,each,901.44,901.44,new_supplier,2024-03-12T12:00:00
inv_c293212b3019,wo_403de5f1a2aa,ves_8ce05c616b11,FUEL_PUMP_LP,1,each,260.14,260.14,new_supplier,2026-04-06T08:00:00
inv_5ad0cc66c179,wo_8245538ed2d9,ves_414371bbb716,AC_RAW_WATER_PUMP,1,each,396.5,396.5,new_supplier,2025-06-21T12:00:00
inv_f6bd7bdc90a9,wo_5b2a26c7a717,ves_414371bbb716,FUEL_FILTER_SEPARATOR,1,each,84.97,84.97,customer_supplied,2015-11-08T13:00:00
inv_d1e283f24499,wo_c083d7b2353c,ves_414371bbb716,ALTERNATOR_70A,1,each,306.36,306.36,new_supplier,2023-02-04T12:00:00
inv_8b096e3cc890,wo_2af97ac54718,ves_414371bbb716,INJECTOR_SET_V6,1,each,821.72,821.72,new_supplier,2020-07-22T15:00:00
inv_b3530846b7bb,wo_96d50106ec38,ves_414371bbb716,WIRING_HARNESS_MAIN,1,each,958.34,958.34,new_supplier,2014-01-18T14:00:00
inv_72437b6c6097,wo_5dbea721d536,ves_414371bbb716,BUS_BAR_12V,1,each,51.98,51.98,new_supplier,2016-01-14T15:00:00
inv_6c88cef2132e,wo_eb617a61502b,ves_1438b942a8f6,INJECTOR_SET_V6,1,each,885.45,885.45,new_supplier,2024-07-14T13:00:00
inv_ff5fb4522529,wo_b739ae5a95af,ves_1438b942a8f6,BATTERY_AGM_100AH,3,each,330.95,992.85,new_supplier,2023-08-22T09:00:00
inv_0353477f8eb5,wo_fb85542b3a44,ves_1438b942a8f6,AC_RAW_WATER_PUMP,1,each,398.63,398.63,new_supplier,2024-04-27T09:00:00
inv_3f9bca743ec5,wo_289ecfeb2881,ves_1438b942a8f6,FUEL_FILTER_SEPARATOR,1,each,80.53,80.53,new_supplier,2023-07-07T09:00:00
inv_2a7626570114,wo_9c3a460353fc,ves_dc9fcfd69f2e,EXHAUST_RISER_V8,2,each,700.99,1401.99,new_supplier,2015-03-18T11:00:00
inv_2e63f1c42307,wo_d080cd015a35,ves_61a3d5cf7f12,ENG_LONG_BLOCK_V8,1,each,16593.39,16593.39,used_salvage,2022-12-09T08:00:00
inv_8481facbe89d,wo_3eee5cb8390f,ves_61a3d5cf7f12,ENG_LONG_BLOCK_V8,1,each,15564.67,15564.67,new_supplier,2026-04-26T14:00:00
inv_271348eb850e,wo_12bba806d2cd,ves_61a3d5cf7f12,SHAFT_1_25_SS,1,each,1628.42,1628.42,new_supplier,2021-04-21T11:00:00
inv_8c816c91e4f4,wo_2f9a25e88e38,ves_e5d09d45ae72,N2K_STARTER_KIT,1,each,139.15,139.15,new_supplier,2020-05-12T09:00:00
inv_065dd2394515,wo_3bbf5e6e35d8,ves_e5d09d45ae72,HULL_GELCOAT_KIT,1,each,128.73,128.73,new_supplier,2014-04-27T16:00:00
inv_a5bb27ac0201,wo_3e8071a3fd51,ves_d83ac5ae8dfe,BATTERY_LITHIUM_100AH,2,each,928.6,1857.21,new_supplier,2017-01-16T16:00:00
inv_d8453cff7f10,wo_e6b0218d88d6,ves_d83ac5ae8dfe,HULL_GELCOAT_KIT,1,each,124.64,124.64,new_supplier,2017-08-23T13:00:00
inv_d97ca4d52417,wo_3a35d7313521,ves_d83ac5ae8dfe,OB_WATER_PUMP_KIT,1,each,177.85,177.85,customer_supplied,2021-06-04T13:00:00
inv_17623ca667b9,wo_3a35d7313521,ves_d83ac5ae8dfe,THERMOSTAT_MARINE,1,each,50.03,50.03,new_supplier,2021-06-09T13:00:00
inv_0c29de735fd7,wo_6a9480917aa5,ves_d83ac5ae8dfe,N2K_STARTER_KIT,1,each,127.27,127.27,new_supplier,2022-09-05T11:00:00
inv_03310b714c59,wo_f4d639dee336,ves_d83ac5ae8dfe,WIRING_HARNESS_MAIN,1,each,922.36,922.36,customer_supplied,2016-10-16T15:00:00
inv_037fbee76d3f,wo_5f76a63ac326,ves_97a8a058cab3,SHAFT_1_25_SS,1,each,1634.12,1634.12,new_supplier,2021-02-18T09:00:00
inv_5a4915198484,wo_022bb9146bda,ves_97a8a058cab3,BILGE_FLOAT_SWITCH,1,each,51.04,51.04,new_supplier,2019-02-25T11:00:00
inv_b372d5eb99f7,wo_c0d9c4aa895b,ves_97a8a058cab3,HULL_GELCOAT_KIT,1,each,116.1,116.1,new_supplier,2019-05-06T16:00:00
inv_ec2e92ad4128,wo_17f4d8448781,ves_6203b0e9f439,HEAD_GASKET_SET_4CYL,1,each,195.47,195.47,new_supplier,2020-07-18T11:00:00
inv_63a139bce602,wo_4f485f0e1f99,ves_6203b0e9f439,BUS_BAR_12V,1,each,55.31,55.31,new_supplier,2016-07-22T11:00:00
inv_e19262e31e5f,wo_8ab81ebb385e,ves_6203b0e9f439,ENG_LONG_BLOCK_4CYL,1,each,9299.2,9299.2,new_supplier,2021-12-17T15:00:00
inv_42370c30348a,wo_e88b0ec04ae4,ves_6203b0e9f439,FUEL_FILTER_SEPARATOR,1,each,78.59,78.59,new_supplier,2016-09-24T13:00:00
inv_505ee195cf27,wo_fb3f5bcf018d,ves_ba42eb3a32a6,SANITATION_HOSE_10FT,2,each,128.17,256.33,new_supplier,2014-07-18T09:00:00
inv_968dd53420fd,wo_af382e446da4,ves_ba42eb3a32a6,DEPTH_XDUCER,1,each,186.63,186.63,new_supplier,2026-06-02T12:00:00
inv_01ad5d0fce3f,wo_9dcbd1df5ce3,ves_ba42eb3a32a6,INJECTOR_SET_V6,1,each,892.66,892.66,new_supplier,2018-04-15T09:00:00
inv_260107c5f01c,wo_08ec5a2daccf,ves_ba42eb3a32a6,EXHAUST_RISER_V8,2,each,603.49,1206.99,new_supplier,2015-11-25T10:00:00
inv_9859bcab8c1a,wo_d933cbb12392,ves_ba42eb3a32a6,AC_RAW_WATER_PUMP,1,each,359.09,359.09,used_salvage,2017-07-07T15:00:00
inv_851892219772,wo_e8e344651321,ves_ba42eb3a32a6,FUEL_PUMP_LP,1,each,258.07,258.07,new_supplier,2014-07-07T13:00:00
inv_531dbb67932c,wo_6339f37da290,ves_ba42eb3a32a6,AC_RAW_WATER_PUMP,1,each,385.48,385.48,new_supplier,2025-12-07T10:00:00
inv_a71045cb29e7,wo_41f37b7d487f,ves_ba42eb3a32a6,CRANK_POS_SENSOR,1,each,90.93,90.93,customer_supplied,2023-05-23T13:00:00
inv_27610c97b863,wo_cd77f503e9bb,ves_c1813f3d7f4e,INB_CUTLASS_BRG,1,each,130.74,130.74,new_supplier,2018-12-16T08:00:00
inv_c48fc2cba2cb,wo_bcfb538d552f,ves_c1813f3d7f4e,INJECTOR_SET_V6,1,each,877.69,877.69,new_supplier,2024-02-14T08:00:00
inv_28b7d5e1240f,wo_d01a502cbaa9,ves_c1813f3d7f4e,FUEL_PUMP_LP,1,each,239.93,239.93,new_supplier,2021-04-23T11:00:00
inv_4cdd30a7d92d,wo_d222edcae21a,ves_c1813f3d7f4e,HULL_STRINGER_SET,1,each,2975.65,2975.65,new_supplier,2018-06-23T15:00:00
inv_468558ef115b,wo_866676eac9ae,ves_c1813f3d7f4e,CRANK_POS_SENSOR,1,each,96.5,96.5,new_supplier,2019-04-02T08:00:00
inv_b0187abf87c8,wo_574ec7cf2c78,ves_c1813f3d7f4e,SEACOCK_1IN_BRONZE,1,each,200.24,200.24,new_supplier,2022-11-04T15:00:00
inv_604b1acd9f53,wo_208234ab768b,ves_c1813f3d7f4e,AUTOPILOT_PUMP,1,each,953.21,953.21,new_supplier,2017-06-21T09:00:00
inv_56be5e8f39e5,wo_830400d624c4,ves_c1813f3d7f4e,BELLOWS_UJOINT,1,each,110.69,110.69,new_supplier,2024-01-08T08:00:00
inv_52234ff5d37d,wo_830400d624c4,ves_c1813f3d7f4e,UJOINT_SET,1,each,194.78,194.78,new_supplier,2024-01-03T08:00:00
inv_a76b641108bf,wo_13739dd9f63f,ves_c1813f3d7f4e,INJECTOR_SET_V6,1,each,786.04,786.04,new_supplier,2025-04-04T10:00:00
inv_989ad4fe4f17,wo_d11086518744,ves_bd4fe450d716,SEACOCK_1IN_BRONZE,1,each,224.96,224.96,new_supplier,2024-12-22T15:00:00
inv_b3b4cd26b04d,wo_5fa435bb78ea,ves_bd4fe450d716,INJECTOR_SET_V6,1,each,900.14,900.14,new_supplier,2022-09-11T08:00:00
inv_d5e04ce9abd4,wo_6cc6a9725fbc,ves_14db247c223a,HULL_GELCOAT_KIT,1,each,113.45,113.45,new_supplier,2018-09-22T08:00:00
inv_b1da00530401,wo_5b0dbf7b2c7f,ves_14db247c223a,INB_CUTLASS_BRG,1,each,125.08,125.08,new_supplier,2022-05-22T14:00:00
inv_4caac5d0f136,wo_412e26c971d1,ves_eafe6240d276,ENG_LONG_BLOCK_4CYL,1,each,9141.58,9141.58,new_supplier,2025-12-27T09:00:00
inv_5099ce58db4b,wo_1a87fb23acab,ves_eafe6240d276,ALTERNATOR_70A,1,each,300.45,300.45,new_supplier,2022-02-08T11:00:00
inv_0bda43ea82aa,wo_022dc4e24007,ves_eafe6240d276,ENG_LONG_BLOCK_4CYL,1,each,8923.27,8923.27,customer_supplied,2026-08-20T14:00:00
inv_39590d8eaccf,wo_d14da85536ca,ves_eafe6240d276,ALTERNATOR_70A,1,each,273.96,273.96,new_supplier,2019-02-07T13:00:00
inv_c07e63c3d58f,wo_c533a5d61a7d,ves_ff724423f01e,CRANK_POS_SENSOR,1,each,88.11,88.11,new_supplier,2014-06-24T12:00:00
inv_deb8e8488a2c,wo_a1c85d65da24,ves_ff724423f01e,BATTERY_LITHIUM_100AH,2,each,1016.06,2032.12,new_supplier,2021-12-21T11:00:00
inv_51f94793367e,wo_4bb84916c4a6,ves_ff724423f01e,WATER_PUMP_5GPM,1,each,140.32,140.32,new_supplier,2022-07-08T12:00:00
inv_1735020abe90,wo_181242b6b69d,ves_ff724423f01e,WIRING_HARNESS_MAIN,1,each,905.14,905.14,new_supplier,2017-05-11T10:00:00
inv_9326befd4029,wo_816e9d207866,ves_ff724423f01e,SHAFT_1_25_SS,1,each,1746.33,1746.33,new_supplier,2014-01-08T08:00:00
inv_f08cebe1c1b4,wo_96008ded3c59,ves_ff724423f01e,HULL_GELCOAT_KIT,1,each,123.21,123.21,new_supplier,2014-03-22T16:00:00
inv_b6cf10e32dbe,wo_3efe4942b9a8,ves_9c1ccd59dfee,HULL_GELCOAT_KIT,1,each,123.58,123.58,new_supplier,2026-05-29T16:00:00
inv_a5cff2f40469,wo_46b0bfe81b7e,ves_9c1ccd59dfee,SANITATION_HOSE_10FT,2,each,141.27,282.53,customer_supplied,2023-07-17T15:00:00
inv_aeffa4cfc6ee,wo_ff2ed0a7a46c,ves_9c1ccd59dfee,INJECTOR_SET_V6,1,each,849.01,849.01,new_supplier,2025-03-25T08:00:00
inv_8ca3a6e81035,wo_50de2ead163a,ves_d0244efe2e92,FUEL_LINE_A1_10FT,1,each,122.2,122.2,customer_supplied,2024-05-04T13:00:00
inv_a7069997e16d,wo_74a29b0d2388,ves_d0244efe2e92,HULL_GELCOAT_KIT,1,each,111.59,111.59,new_supplier,2020-08-12T14:00:00
inv_9e5d65ec6996,wo_cf72676ede1b,ves_d0244efe2e92,BATTERY_AGM_100AH,2,each,343.42,686.84,new_supplier,2020-12-08T09:00:00
inv_293fc72c277d,wo_57874a9815ff,ves_389981d7c077,ENG_LONG_BLOCK_4CYL,1,each,8856.52,8856.52,new_supplier,2015-07-20T10:00:00
inv_99c9259168c8,wo_7f8d0643e8b7,ves_389981d7c077,FUEL_PUMP_LP,1,each,245.26,245.26,new_supplier,2026-05-15T15:00:00
inv_f9c95086d162,wo_c8442400f46f,ves_cf59bffda907,MFD_9IN,1,each,992.45,992.45,new_supplier,2016-09-26T11:00:00
inv_4ed006cc9067,wo_322c911f5a75,ves_cf59bffda907,HYD_STEERING_HOSE_20FT,1,each,189.66,189.66,new_supplier,2026-09-30T08:00:00
inv_b2cc16985339,wo_55a324e73238,ves_cf59bffda907,EXHAUST_RISER_V8,2,each,690.31,1380.63,new_supplier,2026-02-02T16:00:00
inv_4d21711da377,wo_a5f5aca6e8f0,ves_cf59bffda907,SHAFT_1_25_SS,1,each,1584.66,1584.66,new_supplier,2014-01-04T13:00:00
inv_2f9fff2755f4,wo_91734f3232eb,ves_cf59bffda907,OB_GEARCASE_SEAL_KIT,1,each,101.87,101.87,new_supplier,2014-02-07T13:00:00
inv_297283311438,wo_ddf72d054590,ves_cf59bffda907,FUEL_FILTER_SEPARATOR,1,each,91.11,91.11,new_supplier,2026-04-04T12:00:00
inv_c4886c2e21c7,wo_23db4951e3b4,ves_cf59bffda907,EXHAUST_RISER_V8,2,each,616.34,1232.68,new_supplier,2017-03-24T11:00:00
inv_d8335b5d4c2c,wo_113b43d396c5,ves_cf59bffda907,MFD_9IN,1,each,984.86,984.86,new_supplier,2026-11-24T10:00:00
inv_8552fe60a75d,wo_963916e79146,ves_cf59bffda907,HEAD_GASKET_SET_V8,1,each,364.75,364.75,new_supplier,2024-01-31T13:00:00
inv_4b3631bd5048,wo_92ebd57f3e03,ves_2c620b2f2935,ALTERNATOR_70A,1,each,274.37,274.37,new_supplier,2023-11-03T12:00:00
inv_66d8f8f5b693,wo_8d6e4e3c767c,ves_2c620b2f2935,SEACOCK_1IN_BRONZE,1,each,203.23,203.23,new_supplier,2021-06-07T08:00:00
inv_d5df9649f9a9,wo_842bc6f2cf79,ves_fa1bc6adb0ce,ENG_LONG_BLOCK_4CYL,1,each,8733.03,8733.03,new_supplier,2025-02-13T11:00:00
inv_a0cc57868a66,wo_a88c3c9b4322,ves_2bf5b307adb6,HEAD_GASKET_SET_4CYL,1,each,204.02,204.02,new_supplier,2017-06-21T11:00:00
inv_f0e79bba5463,wo_40be74a6ee33,ves_2bf5b307adb6,FUEL_PUMP_LP,1,each,264.27,264.27,new_supplier,2026-03-17T16:00:00
inv_8b3b833375cc,wo_cc7d9bbed847,ves_2bf5b307adb6,FUEL_FILTER_SEPARATOR,1,each,84.08,84.08,new_supplier,2019-08-12T12:00:00
inv_74094f72e81f,wo_04104c3a6c0e,ves_2524fb3517b3,MFD_9IN,1,each,1023.23,1023.23,new_supplier,2020-08-05T14:00:00
inv_ddd7487e6e9d,wo_b38970694423,ves_2524fb3517b3,HYD_STEERING_CYL,1,each,622.02,622.02,new_supplier,2022-08-31T08:00:00
inv_8d5843ad036c,wo_80533630d1bd,ves_2524fb3517b3,FUEL_LINE_A1_10FT,1,each,112.5,112.5,new_supplier,2026-10-21T15:00:00
inv_22fc57341561,wo_22b686660607,ves_2524fb3517b3,BELLOWS_UJOINT,1,each,112.79,112.79,new_supplier,2016-03-14T14:00:00
inv_6d1c43abde81,wo_22b686660607,ves_2524fb3517b3,UJOINT_SET,1,each,225.33,225.33,used_salvage,2016-03-12T14:00:00
inv_c807df55b60f,wo_de4954550470,ves_2524fb3517b3,INB_CUTLASS_BRG,1,each,140.33,140.33,new_supplier,2020-07-23T11:00:00
inv_fbbf08e805e1,wo_f41c68d0bd13,ves_2524fb3517b3,EXHAUST_RISER_V8,2,each,645.06,1290.11,new_supplier,2015-05-16T08:00:00
inv_339bff4cd586,wo_327d370c8f96,ves_2524fb3517b3,SEACOCK_1IN_BRONZE,1,each,204.22,204.22,new_supplier,2014-04-21T11:00:00
inv_3765d6bfbb1a,wo_142ed052995a,ves_2524fb3517b3,HEAD_GASKET_SET_V8,1,each,353.81,353.81,new_supplier,2016-03-19T16:00:00
inv_e90be7ccee9f,wo_90e7d2da0528,ves_2524fb3517b3,THRUHULL_1IN_BRONZE,1,each,136.58,136.58,new_supplier,2015-07-19T16:00:00
inv_fa0467050221,wo_2af7ffc2194b,ves_b89e65bcbd0a,HULL_CORE_PANEL,1,each,452.34,452.34,new_supplier,2014-08-21T16:00:00
inv_c0874ff1fd4b,wo_8a1740394f55,ves_b89e65bcbd0a,AC_RAW_WATER_PUMP,1,each,386.73,386.73,new_supplier,2020-11-17T15:00:00
inv_363886390bf4,wo_2e6f77c4c7ca,ves_b89e65bcbd0a,HEAD_GASKET_SET_4CYL,1,each,223.98,223.98,new_supplier,2020-08-20T15:00:00
inv_2be4bd42a8f1,wo_fd75526e4998,ves_b89e65bcbd0a,N2K_STARTER_KIT,1,each,130.64,130.64,customer_supplied,2017-11-08T16:00:00
inv_fc15be2c7581,wo_3a8e3a4021e4,ves_b89e65bcbd0a,ENG_LONG_BLOCK_4CYL,1,each,8471.99,8471.99,new_supplier,2019-01-17T16:00:00
inv_d9c233c3aaf0,wo_ec438e48dfd6,ves_b89e65bcbd0a,CRANK_POS_SENSOR,1,each,90.3,90.3,new_supplier,2014-11-25T13:00:00
inv_998d42e36a19,wo_a0173ce52e91,ves_bdae4d7c38a1,SANITATION_HOSE_10FT,1,each,138.46,138.46,new_supplier,2023-02-09T16:00:00
inv_335443af652e,wo_d88f37b00cf4,ves_bdae4d7c38a1,WATER_PUMP_5GPM,1,each,154.17,154.17,new_supplier,2016-09-20T12:00:00
inv_125e486e16db,wo_96ca37f4e059,ves_109c76faac78,HYD_STEERING_CYL,1,each,650.64,650.64,customer_supplied,2018-09-27T08:00:00
inv_7b0e00843fb0,wo_3436ba759d89,ves_109c76faac78,HULL_GELCOAT_KIT,1,each,118.14,118.14,new_supplier,2016-08-26T09:00:00
inv_1465635c1101,wo_2c94c102fbd3,ves_109c76faac78,BILGE_PUMP_2000,1,each,151.23,151.23,new_supplier,2023-11-03T16:00:00
inv_eaf524ed0439,wo_314a9cba9df4,ves_109c76faac78,HULL_GELCOAT_KIT,1,each,115.93,115.93,new_supplier,2024-09-26T14:00:00
inv_5ce47f55aab5,wo_0b06ad85b406,ves_109c76faac78,EXHAUST_RISER_V8,2,each,675.35,1350.69,new_supplier,2021-03-01T13:00:00
inv_24c50947853b,wo_56258cb577f0,ves_109c76faac78,ENG_LONG_BLOCK_4CYL,1,each,9392.68,9392.68,new_supplier,2023-02-01T10:00:00
inv_b151d8f516a5,wo_18a6e7e8c24d,ves_a2ff47c1c927,OB_GEARCASE_SEAL_KIT,1,each,94.15,94.15,new_supplier,2025-03-27T11:00:00
inv_659fe3ec7729,wo_cd382f86c3c4,ves_a2ff47c1c927,ALTERNATOR_70A,1,each,276.29,276.29,new_supplier,2014-11-07T14:00:00
inv_3c6f532234f3,wo_9d7cd3a75704,ves_a2ff47c1c927,WIRING_HARNESS_MAIN,1,each,892.12,892.12,new_supplier,2017-12-01T13:00:00
inv_b4e1739bcb71,wo_9c40736f1c5d,ves_a2ff47c1c927,OB_WATER_PUMP_KIT,1,each,187.68,187.68,new_supplier,2025-10-09T11:00:00
inv_c7c6ee5b73af,wo_9c40736f1c5d,ves_a2ff47c1c927,THERMOSTAT_MARINE,1,each,48.19,48.19,new_supplier,2025-10-09T11:00:00
inv_b51a7d8a95bd,wo_c710f9ef60e5,ves_a2ff47c1c927,HULL_GELCOAT_KIT,1,each,111.5,111.5,used_salvage,2025-09-02T16:00:00
inv_1e1e06bf5ade,wo_827fa1ec8dd1,ves_a2ff47c1c927,HEAD_GASKET_SET_V8,1,each,322.41,322.41,new_supplier,2015-07-18T13:00:00
inv_f5c7b137b929,wo_46963a9eb9a8,ves_a2ff47c1c927,FUEL_FILTER_SEPARATOR,1,each,87.23,87.23,new_supplier,2021-01-10T10:00:00
inv_cfa5b5d59e4a,wo_e41669833e51,ves_a2ff47c1c927,BELLOWS_EXHAUST,1,each,99.24,99.24,new_supplier,2025-01-24T09:00:00
inv_844c83373882,wo_e41669833e51,ves_a2ff47c1c927,UJOINT_SET,1,each,195.7,195.7,new_supplier,2025-01-24T09:00:00
inv_016addcffc1e,wo_5251edc14084,ves_c4f3f6d44bfc,INJECTOR_SET_V6,1,each,856.22,856.22,new_supplier,2022-10-02T09:00:00
inv_95f02cbd363c,wo_517505620ca0,ves_c4f3f6d44bfc,OB_WATER_PUMP_KIT,1,each,175.71,175.71,used_salvage,2022-06-22T09:00:00
inv_14d60be3a55f,wo_517505620ca0,ves_c4f3f6d44bfc,THERMOSTAT_MARINE,1,each,45.17,45.17,new_supplier,2022-06-22T09:00:00
inv_29322b7c28c1,wo_9f806a79c3d0,ves_c4f3f6d44bfc,AC_RAW_WATER_PUMP,1,each,392.63,392.63,new_supplier,2019-06-05T08:00:00
inv_aaf1aa2f8741,wo_10725745b15e,ves_c4f3f6d44bfc,JET_WEAR_RING,1,each,160.87,160.87,new_supplier,2018-07-04T14:00:00
inv_31ca3928d22b,wo_21b513fb1bf3,ves_c4f3f6d44bfc,HYD_STEERING_HOSE_20FT,1,each,193.87,193.87,new_supplier,2022-08-27T13:00:00
inv_a15f44c3ce04,wo_11120910841f,ves_c4f3f6d44bfc,HEAD_GASKET_SET_4CYL,1,each,193.21,193.21,new_supplier,2018-12-19T10:00:00
inv_ed131bf89ea1,wo_437f0003148f,ves_c4f3f6d44bfc,OB_WATER_PUMP_KIT,1,each,177.09,177.09,new_supplier,2018-05-20T12:00:00
inv_be1bbc717960,wo_437f0003148f,ves_c4f3f6d44bfc,THERMOSTAT_MARINE,1,each,48.58,48.58,new_supplier,2018-05-20T12:00:00
inv_bf68f09d72e8,wo_649f92f10f2d,ves_0c6b9ef29b85,N2K_STARTER_KIT,1,each,133.48,133.48,new_supplier,2017-07-18T13:00:00
inv_f751c992b684,wo_bbb419a22be9,ves_0c6b9ef29b85,JET_WEAR_RING,1,each,147.27,147.27,new_supplier,2024-05-22T15:00:00
inv_e97288ea1cf9,wo_723df2dcf6f9,ves_0c6b9ef29b85,HEAD_GASKET_SET_V8,1,each,341.6,341.6,new_supplier,2020-05-08T11:00:00
inv_0ca0609744db,wo_2bc9b39fa7d6,ves_97cc94dcf95c,ENG_LONG_BLOCK_4CYL,1,each,9490.73,9490.73,new_supplier,2019-03-27T14:00:00
